고위험학교명,고위험_시도교육청,고위험_지역,고위험_학교급,고위험_본교분교,고위험_학생수,고위험_학급수,고위험_위기확률,고위험_위도,고위험_경도,고위험_현재_학급당학생수,고위험_현재_교원1인당,고위험_현재_1인당운영비,후보순위,후보학교명,후보학교급,후보_위도,후보_경도,직선거리_km,도로거리_km,소요시간_분,중심지_현재학교_km,중심지_현재학교_분,중심지_후보학교_km,중심지_후보학교_분,통학거리_변화_km,통학시간_변화_분,폐교시_절감비용,고정비잔존_추정,후보교_추가비용_추정,순절감액_추정,후보_연간운영비,스쿨존_CCTV수,스쿨존_도로폭,버스접근성,버스정류장수,최근접버스_km,후보_현재학생수,후보_학급수,후보_교사수,통폐합후_예상학생수,통폐합후_학급당학생수,통폐합후_교원1인당,수용가능성,통합전_1인당운영비,통합후_1인당운영비,종합점수
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,41,진해냉천초등학교,초등학교,35.1564539,128.7183283,6.501,8.113,10.5,0.454,1.2,7.659,9.3,7.205,8.1,935131780.0,280539534.0,935131771.0,-280539525.0,3245663020.0,1,0.0,양호,17,0.14,999,46,54,1030,22.4,19.1,보통,3248912.0,4059024.0,0.518
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,42,중동초등학교,초등학교,35.25948046,128.6234138,8.257,10.297,11.0,0.454,1.2,9.965,9.8,9.511,8.6,935131780.0,280539534.0,935131771.0,-280539525.0,1719194240.0,1,13.0,양호,70,0.19,250,13,15,281,21.6,18.7,보통,6876777.0,9446000.0,0.5062
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,43,마산중앙초등학교,초등학교,35.24832356,128.6025946,9.137,10.236,11.0,0.454,1.2,10.412,9.9,9.958,8.7,935131780.0,280539534.0,935131771.0,-280539525.0,1393436840.0,1,7.0,양호,56,0.111,195,12,15,226,18.8,15.1,보통,7145830.0,10303401.0,0.506
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,44,사화초등학교,초등학교,35.25227232,128.6172751,8.211,9.144,10.0,0.454,1.2,9.32,9.0,8.866,7.8,935131780.0,280539534.0,935131771.0,-280539525.0,2622095540.0,1,0.0,양호,54,0.045,531,27,34,562,20.8,16.5,보통,4938033.0,6329586.0,0.5006
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,45,풍호초등학교,초등학교,35.13943503,128.710545,8.116,10.139,12.1,0.454,1.2,9.685,10.9,9.231,9.7,935131780.0,280539534.0,935131771.0,-280539525.0,3369891550.0,1,27.0,양호,38,0.221,988,42,50,1019,24.3,20.4,보통,3410821.0,4224753.0,0.496
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,46,평산초등학교,초등학교,35.25083296,128.61671,8.165,9.305,10.4,0.454,1.2,9.481,9.4,9.027,8.2,935131780.0,280539534.0,935131771.0,-280539525.0,2135171270.0,1,0.0,양호,56,0.109,361,18,22,392,21.8,17.8,보통,5914602.0,7832406.0,0.4923
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,47,김해신안초등학교,초등학교,35.17892804,128.7903314,9.605,10.764,12.7,0.454,1.2,10.31,11.5,9.856,10.3,935131780.0,280539534.0,935131771.0,-280539525.0,2581797000.0,1,8.0,양호,54,0.145,575,28,36,606,21.6,16.8,보통,4490082.0,5803513.0,0.4908
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,48,진해남산초등학교,초등학교,35.14784036,128.6633177,7.479,11.781,13.8,0.454,1.2,11.327,12.5,10.873,11.3,935131780.0,280539534.0,935131771.0,-280539525.0,1157134900.0,1,7.0,양호,60,0.213,168,11,13,199,18.1,15.3,보통,6887708.0,10513903.0,0.489
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,49,대야초등학교,초등학교,35.15954661,128.6644414,6.234,11.565,13.9,0.454,1.2,11.111,12.6,10.657,11.4,935131780.0,280539534.0,935131771.0,-280539525.0,1224883210.0,1,4.0,양호,40,0.154,112,8,9,143,17.9,15.9,보통,10936457.0,15105000.0,0.4877
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,50,창원초등학교,초등학교,35.26563495,128.6197066,8.964,10.713,11.2,0.454,1.2,10.381,10.0,9.927,8.8,935131780.0,280539534.0,935131771.0,-280539525.0,1940035520.0,1,0.0,양호,47,0.081,302,16,19,333,20.8,17.5,보통,6423959.0,8634136.0,0.4779
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,51,의창초등학교,초등학교,35.25371006,128.6295968,7.413,9.209,10.6,0.454,1.2,8.877,9.4,8.423,8.2,935131780.0,280539534.0,935131771.0,-280539525.0,4491002110.0,1,0.0,양호,50,0.129,1738,66,80,1769,26.8,22.1,과밀위험,2584006.0,3067345.0,0.4731
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,52,봉덕초등학교,초등학교,35.2224257,128.5947895,8.935,11.105,12.5,0.454,1.2,11.281,11.4,10.827,10.2,935131780.0,280539534.0,935131771.0,-280539525.0,1956403160.0,1,3.0,양호,34,0.169,481,25,31,512,20.5,16.5,보통,4067366.0,5647529.0,0.4728
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,53,팔룡초등학교,초등학교,35.24223175,128.5939532,9.575,12.044,13.8,0.454,1.2,12.22,12.7,11.766,11.5,935131780.0,280539534.0,935131771.0,-280539525.0,1340750980.0,1,0.0,양호,61,0.196,158,10,14,189,18.9,13.5,양호,8485766.0,12041708.0,0.4652
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,54,계동초등학교,초등학교,35.1847881,128.7956854,9.847,12.206,14.7,0.454,1.2,11.753,13.4,11.299,12.2,935131780.0,280539534.0,935131771.0,-280539525.0,2779851150.0,1,8.0,양호,78,0.094,513,25,31,544,21.8,17.5,보통,5418813.0,6829013.0,0.4635
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,55,신방초등학교,초등학교,35.28735623,128.6783653,8.598,13.168,14.4,0.454,1.2,12.836,13.2,12.382,12.0,935131780.0,280539534.0,935131771.0,-280539525.0,2019104840.0,1,7.0,양호,8,0.236,308,18,24,339,18.8,14.1,보통,6555535.0,8714562.0,0.4586
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,56,장천초등학교,초등학교,35.12623873,128.7071896,9.508,11.338,13.5,0.454,1.2,10.884,12.2,10.43,11.0,935131780.0,280539534.0,935131771.0,-280539525.0,3128733560.0,1,0.0,양호,26,0.423,975,43,52,1006,23.4,19.3,보통,3208957.0,4039628.0,0.454
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,57,합포초등학교,초등학교,35.21233241,128.5841074,9.814,12.586,14.1,0.454,1.2,12.762,13.0,12.308,11.8,935131780.0,280539534.0,935131771.0,-280539525.0,1993092170.0,1,6.0,양호,52,0.136,379,20,24,410,20.5,17.1,보통,5258818.0,7142010.0,0.4521
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,58,김해부곡초등학교,초등학교,35.20639506,128.8000454,9.818,14.091,16.3,0.454,1.2,13.637,15.1,13.183,13.9,935131780.0,280539534.0,935131771.0,-280539525.0,2850274820.0,1,13.0,양호,45,0.087,498,25,30,529,21.2,17.6,보통,5723443.0,7155778.0,0.4408
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,59,용마초등학교,초등학교,35.21579113,128.5846544,9.778,12.239,13.4,0.454,1.2,12.415,12.4,11.961,11.2,935131780.0,280539534.0,935131771.0,-280539525.0,1533151260.0,1,0.0,양호,49,0.21,272,14,17,303,21.6,17.8,보통,5636586.0,8146149.0,0.44
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,60,자여초등학교,초등학교,35.27284821,128.7056635,7.003,14.804,17.8,0.454,1.2,14.472,16.6,14.018,15.4,935131780.0,280539534.0,935131771.0,-280539525.0,1676022940.0,1,6.0,양호,23,0.082,210,14,15,241,17.2,16.1,보통,7981062.0,10834667.0,0.4354
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,61,대진초등학교,초등학교,35.25777272,128.7640203,8.359,22.584,26.7,0.454,1.2,22.13,25.5,21.676,24.3,935131780.0,280539534.0,935131771.0,-280539525.0,750977820.0,1,12.0,양호,11,0.241,28,6,7,59,9.8,8.4,양호,26820636.0,28578129.0,0.4275
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,62,양덕초등학교,초등학교,35.23385991,128.5885008,9.754,12.739,13.9,0.454,1.2,12.915,12.8,12.461,11.6,935131780.0,280539534.0,935131771.0,-280539525.0,2395807570.0,1,0.0,양호,59,0.109,528,25,32,559,22.4,17.5,보통,4537514.0,5958747.0,0.4267
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,63,금산초등학교,초등학교,35.29191269,128.7089201,9.142,15.248,16.5,0.454,1.2,14.916,15.3,14.462,14.1,935131780.0,280539534.0,935131771.0,-280539525.0,2701044050.0,1,8.0,양호,30,0.077,499,27,33,530,19.6,16.1,보통,5412914.0,6860709.0,0.4186
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,64,능동초등학교,초등학교,35.19820279,128.7958321,9.528,13.012,15.1,0.454,1.2,12.558,13.9,12.104,12.7,935131780.0,280539534.0,935131771.0,-280539525.0,3894113960.0,0,0.0,양호,46,0.141,808,36,45,839,23.3,18.6,보통,4819448.0,5755954.0,0.3992
남정초등학교,경상남도교육청,경상남도 합천군,초등학교,본교,31,7,0.6994179,35.21084962,128.6921158,4.4,3.9,30165541.0,65,진례초등학교,초등학교,35.24774012,128.756134,7.116,22.344,26.1,0.454,1.2,21.89,24.8,21.436,23.6,935131780.0,280539534.0,935131771.0,-280539525.0,1251138650.0,1,7.0,양호,18,0.009,98,7,8,129,18.4,16.1,보통,12766721.0,16947833.0,0.2954
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,1,충렬초등학교,초등학교,34.84759683,128.4164652,2.962,4.724,6.6,1.835,2.9,3.956,7.0,2.121,4.1,734907490.0,220472247.0,734907488.0,-220472245.0,1084282770.0,1,15.0,양호,30,0.178,62,7,8,76,10.9,9.5,양호,17488432.0,23936714.0,0.7454
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,2,한려초등학교,초등학교,34.82727303,128.4211386,1.078,1.817,2.4,1.835,2.9,0.673,1.7,-1.162,-1.2,734907490.0,220472247.0,734907488.0,-220472245.0,1845451720.0,1,7.0,양호,36,0.058,199,14,16,213,15.2,13.3,양호,9273627.0,12114362.0,0.7054
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,3,산양초등학교,초등학교,34.80165861,128.3898948,4.634,7.054,8.0,1.835,2.9,5.91,7.4,4.075,4.5,734907490.0,220472247.0,734907488.0,-220472245.0,1387127820.0,1,7.0,양호,29,0.082,48,6,7,62,10.3,8.9,양호,28898496.0,34226376.0,0.7052
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,4,인평초등학교,초등학교,34.84242728,128.394788,3.977,5.308,6.2,1.835,2.9,4.163,5.6,2.328,2.7,734907490.0,220472247.0,734907488.0,-220472245.0,1296331040.0,1,15.0,양호,24,0.04,117,9,11,131,14.6,11.9,양호,11079752.0,15505638.0,0.6845
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,5,진남초등학교,초등학교,34.83310775,128.4090936,2.339,2.87,3.5,1.835,2.9,2.102,3.9,0.267,1.0,734907490.0,220472247.0,734907488.0,-220472245.0,2866336240.0,1,18.0,양호,48,0.04,498,26,32,512,19.7,16.0,보통,5755695.0,7033679.0,0.6709
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,6,두룡초등학교,초등학교,34.83808852,128.4112521,2.46,3.368,4.1,1.835,2.9,2.599,4.5,0.764,1.6,734907490.0,220472247.0,734907488.0,-220472245.0,1484516750.0,1,0.0,양호,52,0.067,96,7,8,110,15.7,13.8,양호,15463716.0,20176584.0,0.6603
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,7,충무초등학교,초등학교,34.84838052,128.4303429,2.673,6.019,8.7,1.835,2.9,5.251,9.1,3.416,6.2,734907490.0,220472247.0,734907488.0,-220472245.0,1767157770.0,1,12.0,양호,39,0.131,198,13,15,212,16.3,14.1,보통,8925039.0,11802195.0,0.6264
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,8,유영초등학교,초등학교,34.85139673,128.4262242,3.055,5.686,7.9,1.835,2.9,4.918,8.4,3.083,5.5,734907490.0,220472247.0,734907488.0,-220472245.0,2813632440.0,1,15.0,양호,50,0.108,469,24,29,483,20.1,16.7,보통,5999216.0,7346874.0,0.6127
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,9,통영초등학교,초등학교,34.86305562,128.4250064,4.351,7.42,9.4,1.835,2.9,7.163,9.4,5.328,6.5,734907490.0,220472247.0,734907488.0,-220472245.0,3730571540.0,1,7.0,양호,33,0.154,641,30,36,655,21.8,18.2,보통,5819924.0,6817525.0,0.552
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,10,광도초등학교,초등학교,34.90077642,128.4060355,8.827,12.617,14.4,1.835,2.9,12.361,14.4,10.526,11.5,734907490.0,220472247.0,734907488.0,-220472245.0,938720910.0,1,7.0,양호,18,0.104,73,7,8,87,12.4,10.9,양호,12859191.0,19237108.0,0.543
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,11,죽림초등학교,초등학교,34.87681622,128.4168275,5.999,9.168,10.8,1.835,2.9,8.912,10.7,7.077,7.8,734907490.0,220472247.0,734907488.0,-220472245.0,3416623670.0,1,14.0,양호,48,0.117,853,43,53,867,20.2,16.4,보통,4005420.0,4788387.0,0.5361
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,12,용남초등학교,초등학교,34.8703482,128.4432272,5.203,10.639,13.8,1.835,2.9,10.382,13.7,8.547,10.8,734907490.0,220472247.0,734907488.0,-220472245.0,2352371220.0,1,9.0,양호,19,0.172,459,24,32,473,19.7,14.8,보통,5124992.0,6527016.0,0.5032
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,13,제석초등학교,초등학교,34.87573861,128.4165397,5.89,9.294,11.4,1.835,2.9,9.037,11.3,7.202,8.4,734907490.0,220472247.0,734907488.0,-220472245.0,5081297440.0,1,0.0,양호,45,0.05,1028,48,58,1042,21.7,18.0,보통,4942896.0,5581771.0,0.5006
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,14,오량초등학교,초등학교,34.886733,128.4823859,8.296,16.836,19.0,1.835,2.9,16.579,18.9,14.744,16.0,734907490.0,220472247.0,734907488.0,-220472245.0,1178617430.0,1,0.0,양호,9,0.091,53,6,7,67,11.2,9.6,양호,22238065.0,28560073.0,0.4694
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,15,원평초등학교,초등학교,34.89474931,128.4585749,8.178,14.109,16.9,1.835,2.9,13.852,16.9,12.017,14.0,734907490.0,220472247.0,734907488.0,-220472245.0,1345608920.0,1,7.0,양호,25,0.065,193,12,14,207,17.2,14.8,보통,6972067.0,10050804.0,0.4433
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,16,한산초등학교,초등학교,34.76829335,128.5076295,9.278,19.135,48.1,1.835,2.9,18.366,48.5,16.531,45.6,734907490.0,220472247.0,734907488.0,-220472245.0,755894410.0,1,0.0,없음,0,4.608,9,4,5,23,5.8,4.6,양호,83988268.0,64817474.0,0.4305
남포초등학교,경상남도교육청,경상남도 통영시,초등학교,본교,14,4,0.72131735,34.82440195,128.4324231,3.5,2.8,52493392.0,17,숭덕초등학교,초등학교,34.83609522,128.495407,5.894,21.428,24.8,1.835,2.9,21.171,24.7,19.336,21.8,734907490.0,220472247.0,734907488.0,-220472245.0,1697738940.0,1,12.0,양호,9,0.055,58,7,8,72,10.3,9.0,양호,29271361.0,33786756.0,0.4162
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,1,함라초등학교,초등학교,36.05926101,126.9109042,4.438,6.964,9.8,3.48,5.0,7.343,9.2,3.863,4.2,311314550.0,93394365.0,311314549.0,-93394364.0,654376770.0,1,0.0,양호,10,0.059,18,7,8,31,4.4,3.9,양호,36354265.0,31151333.0,0.7482
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,2,삼기초등학교,초등학교,36.02006653,126.9854993,3.625,5.612,8.2,3.48,5.0,7.015,9.1,3.535,4.1,311314550.0,93394365.0,311314549.0,-93394364.0,934024470.0,1,5.0,없음,0,6.625,22,7,9,35,5.0,3.9,양호,42455658.0,35581115.0,0.676
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,3,함열초등학교,초등학교,36.07786198,126.966003,4.167,4.895,6.8,3.48,5.0,1.941,2.7,-1.539,-2.3,311314550.0,93394365.0,311314549.0,-93394364.0,1515639390.0,1,0.0,양호,10,0.018,158,11,14,171,15.5,12.2,양호,9592654.0,10683941.0,0.6653
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,4,황등초등학교,초등학교,36.009277,126.9451566,3.687,4.726,6.9,3.48,5.0,7.45,9.3,3.97,4.3,311314550.0,93394365.0,311314549.0,-93394364.0,497498250.0,1,0.0,없음,0,2.816,26,7,8,39,5.6,4.9,양호,19134548.0,20738790.0,0.6494
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,5,용안초등학교,초등학교,36.12068685,126.954445,8.811,10.105,13.2,3.48,5.0,7.151,9.0,3.671,4.0,311314550.0,93394365.0,311314549.0,-93394364.0,433851790.0,1,0.0,없음,0,3.997,12,6,7,25,4.2,3.6,양호,36154316.0,29806654.0,0.6236
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,6,흥왕초등학교,초등학교,36.10502448,126.9965489,7.992,9.518,13.8,3.48,5.0,6.564,9.7,3.084,4.7,311314550.0,93394365.0,311314549.0,-93394364.0,594947930.0,1,0.0,없음,0,3.974,27,7,8,40,5.7,5.0,양호,22035109.0,22656562.0,0.6129
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,7,낭산초등학교,초등학교,36.0666994,127.0149858,6.074,8.841,13.2,3.48,5.0,7.047,11.2,3.567,6.2,311314550.0,93394365.0,311314549.0,-93394364.0,581147840.0,1,0.0,없음,0,4.448,18,5,6,31,6.2,5.2,양호,32285991.0,28789109.0,0.6055
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,8,용성초등학교,초등학교,36.05656593,126.9996425,4.345,7.561,11.2,3.48,5.0,5.74,8.8,2.26,3.8,311314550.0,93394365.0,311314549.0,-93394364.0,954650330.0,1,0.0,없음,0,3.746,45,7,8,58,8.3,7.2,양호,21214452.0,21826981.0,0.6041
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,9,웅포초등학교,초등학교,36.0650017,126.8782942,7.383,12.676,15.7,3.48,5.0,13.055,15.1,9.575,10.1,311314550.0,93394365.0,311314549.0,-93394364.0,432367900.0,1,0.0,양호,10,0.076,11,5,6,24,4.8,4.0,양호,39306173.0,30986769.0,0.5755
다송초등학교,전북특별자치도교육청,전북특별자치도 익산시,초등학교,본교,13,2,0.70790666,36.04144728,126.9550746,6.5,4.3,23947273.0,10,석불초등학교,초등학교,36.02994903,127.005968,4.751,6.752,8.9,3.48,5.0,8.155,9.8,4.675,4.8,311314550.0,93394365.0,311314549.0,-93394364.0,291223520.0,1,0.0,없음,0,6.368,6,2,3,19,9.5,6.3,양호,48537253.0,31712530.0,0.5735
